500 steps, 10000 repititions, hazard 0.007500, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R328		17	16	15	16	10	18	14	16	18	10	11
R329		19	16	18	16	15	18	14	16	18	10	11
R330		17	16	12	16	10	18	14	8	18	10	11
R331		16	16	15	16	15	18	14	16	9	10	11
R332		17	14	12	16	15	18	14	16	9	10	11
R333		18	16	18	16	15	18	14	16	18	10	11
R334		16	18	15	8	15	18	7	16	9	10	0
R335		19	18	18	16	15	18	14	16	18	10	11
R336		17	14	15	16	15	18	14	8	18	10	11
R337		16	18	18	12	15	18	14	16	18	10	11
R338		15	16	18	16	15	6	14	16	18	0	11
R339		17	18	18	16	15	18	7	16	18	10	11
R340		18	16	18	12	15	12	14	8	18	10	11
R341		16	18	15	16	15	12	7	16	18	10	11
R342		18	16	12	16	15	18	14	16	18	10	11
R343		17	18	18	16	15	12	14	16	18	10	11
R344		17	18	18	16	15	18	14	16	9	10	11
R345		18	16	18	16	15	18	14	0	18	10	11
R346		18	18	15	16	15	18	14	16	18	10	11
R347		17	16	15	12	5	18	14	16	18	10	11
R348		17	18	18	12	15	6	14	16	18	10	11
R349		16	16	15	16	15	18	14	16	9	10	11
R350		17	18	18	16	15	18	14	16	18	10	11
R351		15	16	18	16	15	18	7	16	9	10	11
R352		18	18	15	16	10	12	14	16	18	10	11
R353		19	16	18	12	15	18	14	16	18	10	11
R354		17	18	15	16	15	18	14	16	18	10	11
R355		16	16	15	16	10	18	7	16	18	10	11
R356		19	18	12	16	15	18	14	16	18	10	11
R357		14	18	15	16	15	6	14	16	18	10	11
R358		17	18	15	16	15	18	14	16	18	10	11
R359		17	14	12	16	15	18	14	8	9	10	11
R360		16	14	15	16	15	18	14	16	9	10	11
R361		15	16	12	16	15	12	14	16	18	10	11
R362		17	14	18	16	15	18	14	16	18	10	11
R363		17	18	18	16	15	12	14	8	18	10	11
R364		18	16	18	16	15	18	14	16	18	10	11
R365		17	18	18	16	15	18	14	16	18	10	11
R366		17	16	15	16	15	12	14	16	18	10	11
R367		16	18	18	16	15	18	14	16	18	10	11
R368		17	18	18	16	15	12	14	8	18	0	11
R369		18	16	18	12	15	12	14	16	18	10	11
R370		16	16	15	16	15	18	14	16	18	10	11
R371		17	18	15	12	15	12	14	16	9	10	11
R372		17	18	15	16	15	18	14	16	18	10	0
R373		19	16	15	16	15	18	14	16	18	10	11
R374		17	18	18	16	15	18	14	16	18	10	11
R375		17	14	18	12	15	18	14	16	9	10	11
R376		17	18	15	16	15	18	14	16	18	10	11
R377		16	18	18	16	15	18	14	16	18	10	11
R378		19	18	15	16	15	18	14	16	18	10	11
R379		19	14	18	12	10	18	14	16	18	10	11
R380		17	18	18	16	15	18	7	8	18	10	11
R381		14	16	18	16	15	12	14	8	18	10	11
R382		16	16	15	16	10	18	7	8	18	10	11
R383		17	18	18	16	15	12	14	16	18	10	11
R384		17	18	18	12	15	18	14	16	18	10	11
R385		16	18	15	16	15	6	14	16	18	10	11
R386		16	18	15	16	15	18	14	16	18	10	11
R387		17	14	18	16	15	18	14	16	18	10	11
R388		18	14	15	16	15	6	14	16	9	10	0
R389		17	18	15	16	15	12	14	16	18	10	11
R390		16	18	15	16	10	18	14	8	18	10	11
R391		15	16	18	16	15	18	7	16	18	10	11
R392		16	18	18	16	15	18	14	16	18	10	11
R393		17	14	18	16	5	18	14	16	18	10	11
R394		17	18	18	16	15	18	14	16	18	10	11
R395		17	18	18	16	15	18	14	16	18	10	11
R396		18	18	18	16	15	18	14	16	9	10	11
R397		17	18	15	16	15	12	14	16	18	10	11
R398		18	16	18	16	15	18	14	16	18	10	11
R399		17	18	15	16	15	12	14	16	18	10	11
R400		17	18	18	12	15	18	14	16	9	10	11
R401		15	18	12	16	15	12	14	16	18	10	11
R402		17	16	18	16	15	12	14	8	18	10	11
R403		16	14	18	16	15	12	14	16	18	10	11
R404		16	16	15	16	15	12	14	16	18	10	0
R405		17	18	18	16	15	6	14	8	18	10	11
R406		15	18	15	16	10	18	14	8	9	10	11
R407		17	18	18	16	15	18	14	16	18	10	11
R408		17	16	15	16	10	18	14	16	18	10	0
R409		15	18	18	16	15	12	14	16	9	10	0
R410		16	18	18	12	15	6	14	8	18	10	11
R411		17	16	15	16	15	18	14	16	18	10	11
R412		18	16	18	16	15	12	14	16	18	10	0
R413		18	18	15	16	15	18	14	16	18	10	11
R414		17	18	18	16	15	18	14	8	18	10	11
R415		16	18	15	16	15	6	14	16	18	10	11
R416		15	16	18	16	15	12	14	16	18	10	11
R417		15	18	15	16	15	12	14	16	18	10	11
R418		16	16	18	16	15	12	14	8	18	10	11
R419		17	14	15	16	15	12	14	16	18	10	0
R420		18	18	12	16	15	12	14	16	9	10	11
R421		15	16	18	16	15	18	14	16	18	10	0
R422		17	18	12	16	15	18	14	16	18	10	11
R423		18	12	18	16	15	18	14	16	18	10	11
R424		15	18	15	16	15	18	14	16	9	10	11
R425		18	18	18	16	15	18	7	16	9	10	11
R426		16	14	15	12	10	18	14	16	18	10	11
R427		16	18	18	16	15	18	14	16	18	10	11
R428		17	16	12	16	15	12	7	16	18	10	11
R429		17	18	15	16	15	12	14	16	18	10	11
R430		17	18	18	16	15	18	14	16	18	10	11
R431		17	14	15	16	15	12	7	16	18	10	11
R432		18	14	18	16	10	18	14	16	18	10	11
R433		19	18	18	16	15	12	14	16	18	10	11
R434		17	18	18	16	15	18	7	16	18	10	11
R435		16	16	18	16	15	12	14	16	18	10	11
R436		17	16	18	12	15	18	14	16	18	10	11
R437		17	14	15	16	15	18	14	16	18	10	11
R438		17	12	18	16	10	12	14	16	18	10	11
R439		19	16	15	16	15	12	14	16	9	10	11
R440		18	16	18	16	15	18	14	16	9	10	11
R441		17	16	18	16	15	18	14	16	18	10	11
R442		16	18	15	16	15	12	14	16	18	10	11
R443		18	16	18	16	15	18	14	16	18	10	11
R444		15	16	18	16	15	18	14	16	18	10	11
R445		16	18	18	16	15	6	14	8	18	10	11
R446		16	16	15	16	15	12	14	16	18	10	11
R447		16	18	9	16	15	18	14	8	9	10	11
R448		18	18	15	16	15	18	14	16	18	10	0
R449		17	18	15	16	15	18	14	16	18	10	11
R450		17	16	18	16	15	12	14	8	18	10	11
R451		16	16	15	16	15	18	14	8	18	10	11
R452		17	18	18	16	10	18	14	16	18	10	11
R453		16	18	15	16	15	18	14	16	9	10	0
R454		18	18	18	16	15	18	14	8	18	10	11
R455		18	18	18	16	15	12	14	16	18	10	11
R456		19	18	18	16	15	12	14	16	18	10	11
R457		16	16	15	16	15	18	14	16	18	10	11
R458		17	16	15	16	15	18	14	16	9	10	0
R459		18	18	18	12	15	18	14	16	18	10	11
R460		17	16	18	12	15	18	14	16	18	10	11
R461		16	14	15	16	15	12	14	16	18	10	11
R462		16	18	18	12	15	18	14	16	18	10	11
R463		16	18	9	16	10	12	14	16	9	10	11
R464		16	16	15	16	10	18	14	16	18	10	11
R465		16	14	18	16	15	12	14	16	9	10	11
R466		17	16	15	16	15	18	14	16	9	10	11
R467		17	18	18	16	15	12	14	8	9	10	11
R468		19	18	18	12	15	18	14	16	18	10	11
R469		18	16	18	16	15	12	14	16	18	10	11
R470		18	16	15	12	15	18	7	16	9	10	11
R471		17	18	15	16	10	12	14	16	18	10	11
R472		18	16	9	16	15	18	14	16	18	10	11
R473		17	18	18	16	15	18	14	16	18	10	11
R474		17	14	18	16	15	12	14	16	18	10	11
R475		19	18	18	16	15	18	14	8	18	10	11
R476		16	18	15	16	15	12	14	16	18	10	11
R477		17	18	18	16	15	18	14	16	9	10	11
R478		14	18	15	16	15	18	14	16	18	10	11
R479		18	14	18	16	10	18	14	16	18	10	11
R480		17	18	15	16	15	12	14	16	9	10	11
R481		17	16	15	16	15	12	14	16	18	10	11
R482		17	18	18	12	15	18	14	8	18	10	11
R483		17	16	15	16	15	18	14	16	9	10	0
R484		17	16	15	16	15	12	14	16	18	10	11
R485		18	16	18	16	15	12	7	16	9	10	0
R486		17	18	18	16	15	18	14	16	18	10	11
R487		15	16	18	16	15	12	14	16	18	10	11
R488		17	18	15	16	10	12	14	16	18	10	11
R489		15	18	18	16	15	18	14	16	18	10	11
R490		18	16	18	16	15	12	14	16	18	10	11
R491		16	18	15	16	15	12	14	16	9	10	11
R492		18	14	15	16	15	18	14	16	18	10	11
R493		17	16	15	16	15	18	14	16	18	10	11
R494		19	14	18	16	15	18	7	16	18	10	11
R495		18	18	15	16	15	18	14	16	9	10	11
R496		16	16	18	16	15	12	14	16	18	10	11
R497		17	18	15	16	15	6	14	16	9	10	11
R498		15	16	18	12	15	12	14	16	18	10	11
R499		17	16	18	16	10	18	14	16	18	10	11
R500		16	18	18	16	15	18	7	16	18	10	11
R501		16	18	15	16	15	18	14	16	18	10	11
R502		17	18	15	16	15	12	14	8	18	10	11
R503		17	18	18	16	15	18	14	8	18	10	11
R504		18	18	18	16	10	18	14	16	18	10	11
R505		17	18	15	16	15	18	14	16	18	10	11
R506		17	18	18	16	15	18	14	16	18	0	11
R507		17	18	12	16	15	18	14	16	9	10	11
R508		17	16	18	16	15	12	14	16	18	10	11
R509		17	18	18	16	15	18	14	16	18	10	11
R510		18	12	15	16	15	18	14	8	18	10	11
R511		14	14	18	12	15	12	14	16	9	10	11
R512		18	18	18	12	15	12	14	16	18	10	11
R513		14	14	15	16	15	18	14	16	9	10	11
R514		18	16	15	16	15	18	14	16	9	10	11
R515		16	18	15	16	15	18	14	16	18	10	11
