1500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R516		41	32	42	40	40	30	35	32	36	50	33
R517		39	40	36	32	40	42	35	40	45	30	33
R518		38	34	30	36	35	36	49	56	45	20	44
R519		43	36	45	44	50	54	35	40	18	40	44
R520		39	36	33	40	25	24	28	48	27	40	44
R521		36	42	45	44	50	30	28	48	45	40	44
R522		38	42	42	32	45	48	56	48	27	40	11
R523		45	34	39	36	45	36	49	32	27	30	22
R524		42	40	36	48	40	36	35	40	45	40	33
R525		41	40	30	48	50	42	49	56	27	40	44
R526		31	40	42	40	35	36	42	32	18	30	22
R527		40	44	36	32	40	42	42	48	36	60	44
R528		40	36	45	36	40	36	42	40	36	10	33
R529		44	40	30	28	50	48	35	32	45	40	44
R530		40	48	39	48	35	48	35	24	27	40	44
R531		43	46	33	28	40	18	35	40	54	30	44
R532		41	40	42	44	30	30	28	48	36	30	22
R533		33	48	21	48	45	48	49	40	45	50	33
R534		34	42	33	36	50	42	42	48	45	50	44
R535		35	40	36	36	35	42	49	24	36	40	55
R536		36	44	39	44	35	42	28	32	27	40	33
R537		35	42	27	36	45	24	28	32	36	40	44
R538		38	32	45	32	30	42	28	32	45	40	55
R539		39	36	39	40	35	18	35	48	54	10	22
R540		38	36	39	40	50	36	35	24	45	50	44
R541		42	40	39	32	30	42	28	48	36	20	44
R542		37	32	36	32	40	24	42	40	36	40	33
R543		32	40	30	36	30	42	35	40	45	40	55
R544		39	50	33	40	30	36	35	32	54	40	44
R545		41	42	36	48	30	24	42	48	54	40	11
R546		40	44	39	36	40	48	42	32	36	20	22
